,Segment ID,MediaCom Audience Name,Country,Business Unit,Audience Source,created_date,Placements Count,Segment Used
221,djb5av4xp15,test-dv360_uk-csbo-con_1pcrm_aiqcrm-cep_na,uk,csbo-con,AIQ CRM,2023-03-16 20:45:58,0.0,False
222,djs5bzqisp1,targeting-consumeracquisitionadobe_ca-csbo-con_1pcrm_liveramp-cep_de/fi,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
223,d66ivue0vgh,targeting-gaminggamingpcpurchaseadobe_ca-csbo-con_1pcrm_liveramp-cep_be/in,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
224,do0ug6pcizb,targeting-gamingpurchaseintentadobe_ca-csbo-con_1pcrm_liveramp-cep_be/co,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
225,d4v73mncsqw,targeting-consumeracquisitiondv360_ca-csbo-con_1pcrm_liveramp-cep_de/fi,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
226,dab8yd2zv2x,targeting-consumerdevelopmentdv360_ca-csbo-con_1pcrm_liveramp-cep_de/in,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
227,dgd0vakrjf3,targeting-consumerpcpurchaserdv360_ca-csbo-con_1pcrm_liveramp-cep_be/in,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
228,dciwhrit2lo,targeting-consumerreactivationdv360_ca-csbo-con_1pcrm_liveramp-cep_fi/ge,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
229,df3ivj19j2i,targeting-xpspurchaserdv360_ca-csbo-con_1pcrm_liveramp-cep_be/im,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
230,dtmymirqap5,targeting-gamingpurchasealldv360_ca-csbo-con_1pcrm_liveramp-cep_fi/ge,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
231,dk05mque0xq,targeting-consumeracqfb_ca-csbo-con_1pcrm_liveramp-cep_fi/in,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
232,d832ifapozx,targeting-consumerdevelopmentfb_ca-csbo-con_1pcrm_liveramp-cep_co/fi/im,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
233,d23m0pz03om,targeting-pcpurchasefb_ca-csbo-con_1pcrm_liveramp-cep_be/de/in,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
234,dl7c52uenhv,targeting-consumerreactivationfb_ca-csbo-con_1pcrm_liveramp-cep_fi/ge,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
235,d6laci98tu3,targeting-consumerxpspurchaserfb_ca-csbo-con_1pcrm_liveramp-cep_be/in,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
236,djx893eer03,targeting-gamingalienwarefb_ca-csbo-con_1pcrm_liveramp-cep_be/in,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
237,d37enw5m4to,targeting-gamingpurchasefb_ca-csbo-con_1pcrm_liveramp-cep_be/co,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
238,d9p7s4m8teh,targeting-consumeracqoutbrain_ca-csbo-con_1pcrm_liveramp-cep_de/fi,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
239,djsw38ogqhe,targeting-devreactoutbrain_ca-csbo-con_1pcrm_liveramp-cep_de/im,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
240,damw5jj7ocd,targeting-pcpurchaseroutbrain_ca-csbo-con_1pcrm_liveramp-cep_de/im,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
241,dwg0pm7wscu,targeting-xpspurchaseoutbrain_ca-csbo-con_1pcrm_liveramp-cep_co/de,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
242,dtxqh7pe7gl,targeting-gamingpurchaseoutbrain_ca-csbo-con_1pcrm_liveramp-cep_be/im,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
243,dqm894j304d,targeting-consumeracqsf_ca-csbo-con_1pcrm_liveramp-cep_de/in,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
244,d7hkmu4lll4,targeting-consudevreactsf_ca-csbo-con_1pcrm_liveramp-cep_de/im/in,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
245,dcf0rb58o91,targeting-consumdevsf_ca-csbo-con_1pcrm_liveramp-cep_co/ge,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
246,dqlfrmv378r,targeting-connomonitorsf_ca-csbo-con_1pcrm_liveramp-cep_ge/im/in,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
247,dvr3hb11399,targeting-pcpurchasersf_ca-csbo-con_1pcrm_liveramp-cep_de/fi/im,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
248,d40xpk37em3,targeting-conreactsf_ca-csbo-con_1pcrm_liveramp-cep_de/im/in,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
249,ddt7i95o1i5,targeting-conxpspurchsf_ca-csbo-con_1pcrm_liveramp-cep_de/ge/in,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
250,dcrd5pm8prq,targeting-congamingalienwaresf_ca-csbo-con_1pcrm_liveramp-cep_im/in,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
251,dk19sk7htxm,targeting-consumergamingpurchasesf_ca-csbo-con_1pcrm_liveramp-cep_co/fi/in,ca,csbo-con,Liveramp,2023-03-20 09:22:34,0.0,False
252,doa8v47yquv,targeting-aontest_us-csbo-con_1pcrm_liveramp-cep_na,us,csbo-con,Liveramp,2023-03-20 13:07:02,346.0,True
253,dfzg0hf0sl3,targeting-aonholdout_us-csbo-con_1pcrm_liveramp-cep_na,us,csbo-con,Liveramp,2023-03-20 13:07:02,68.0,True
254,dl2r7tk48cm,targeting-segmenta_us-csbo-sb_1pcrm_liveramp-cip_na,us,csbo-sb,Liveramp,2023-03-20 18:23:14,100.0,True
255,demsvqqtpd0,targeting-segmentb_us-csbo-sb_1pcrm_liveramp-cip_na,us,csbo-sb,Liveramp,2023-03-20 18:23:14,107.0,True
256,dkk6uxbijvt,targeting-bdm_us-b2b_1pcrm_aiqcrm-cep_na,us,b2b,AIQ CRM,2023-03-21 11:59:35,0.0,False
257,dshazrpvhrp,targeting-binfl_us-b2b_1pcrm_aiqcrm-cep_na,us,b2b,AIQ CRM,2023-03-21 11:59:35,0.0,False
258,dw6rnj4ls3z,targeting-cdm_us-b2b_1pcrm_aiqcrm-cep_na,us,b2b,AIQ CRM,2023-03-21 11:59:35,0.0,False
259,dm8625jq19k,targeting-itdm_us-b2b_1pcrm_aiqcrm-cep_na,us,b2b,AIQ CRM,2023-03-21 11:59:35,0.0,False
260,dsp4911nmld,targeting-itinfl_us-b2b_1pcrm_aiqcrm-cep_na,us,b2b,AIQ CRM,2023-03-21 11:59:35,0.0,False
261,djqftv4g13y,targeting-unknown_us-b2b_1pcrm_aiqcrm-cep_na,us,b2b,AIQ CRM,2023-03-21 11:59:35,0.0,False
262,dvybpftm0yn,targeting-countrycodeuk_us-csbo-sb_1pcrm_aiqcrm-cep_na,us,csbo-sb,AIQ CRM,2023-03-21 11:59:35,0.0,False
263,d4e5par113t,targeting-countrycodeca_us-csbo-sb_1pcrm_aiqcrm-cep_na,us,csbo-sb,AIQ CRM,2023-03-21 11:59:35,0.0,False
264,dgctlvbds3u,targeting-consumerscountrycodeus_us-csbo-con_1pcrm_aiqcrm-cep_na,us,csbo-con,AIQ CRM,2023-03-21 11:59:35,0.0,False
265,dj21wn0cfxx,targeting-consumerscountrycodeuk_us-csbo-con_1pcrm_aiqcrm-cep_na,us,csbo-con,AIQ CRM,2023-03-21 11:59:35,0.0,False
266,dmaz4eds65z,targeting-consumerscountrycodeca_us-csbo-con_1pcrm_aiqcrm-cep_na,us,csbo-con,AIQ CRM,2023-03-21 11:59:35,0.0,False
267,dt46jmy9kj2,targeting-consumerdevelopment_us-csbo-con_1pcrm_aiqcrm-cep_na,us,csbo-con,AIQ CRM,2023-03-21 11:59:35,0.0,False
268,dbemm3xwllt,targeting-0to6monthsgamimg_us-csbo-gseries_1pcrm_aiqcrm-cep_na,us,csbo-gseries,AIQ CRM,2023-03-21 11:59:35,0.0,False
269,dgpnj6buvt7,targeting-13to24monthsgamimg_us-csbo-gseries_1pcrm_aiqcrm-cep_na,us,csbo-gseries,AIQ CRM,2023-03-21 11:59:35,0.0,False
270,d4drh9alo4z,targeting-conprospects_us-csbo-con_1pcrm_aiqcrm-cep_na,us,csbo-con,AIQ CRM,2023-03-21 11:59:35,0.0,False
271,d2ak73x4jwu,targeting-countrycode_us-csbo-sb_1pcrm_aiqcrm-cep_na,us,csbo-sb,AIQ CRM,2023-03-21 11:59:35,0.0,False
272,dc7bh0awqqf,targeting-developmentflag_us-csbo-sb_1pcrm_aiqcrm-cep_na,us,csbo-sb,AIQ CRM,2023-03-21 11:59:35,0.0,False
273,dy7m9mhy7ol,targeting-sbprospects_us-csbo-sb_1pcrm_aiqcrm-cep_na,us,csbo-sb,AIQ CRM,2023-03-21 11:59:35,0.0,False
274,d4v24a5ru91,targeting-b2bpersona_us-b2b_1pcrm_aiqcrm-cep_na,us,b2b,AIQ CRM,2023-03-21 11:59:35,0.0,False
275,d4r4yiw6zuf,test-testing_us-csbo-con_1pcrm_aiqcrm-cep_be/de/fi,us,csbo-con,AIQ CRM,2023-03-24 19:09:15,0.0,False
276,dn0xao4768b,seedlal-awlast24months_us-csbo-aw_1pcrm_aiqcrm-cep_la,us,csbo-aw,AIQ CRM,2023-03-28 10:25:38,0.0,False
277,do1awq06hw5,seedlal-awlast24months_uk-csbo-aw_1pcrm_aiqcrm-cep_la,uk,csbo-aw,AIQ CRM,2023-03-28 10:25:38,0.0,False
278,dyepcafsw3d,seedlal-awlast24months_ca-csbo-aw_1pcrm_aiqcrm-cep_la,ca,csbo-aw,AIQ CRM,2023-03-28 10:25:38,0.0,False
279,dkpl9gick7i,seedlal-allconsminusaw_us-csbo-con_1pcrm_aiqcrm-cep_la,us,csbo-con,AIQ CRM,2023-03-28 10:25:38,0.0,False
280,dny8qv323t7,seedlal-allconsminusaw_uk-csbo-con_1pcrm_aiqcrm-cep_la,uk,csbo-con,AIQ CRM,2023-03-28 10:25:38,0.0,False
281,djpvgox1wj3,seedlal-allconsminusaw_ca-csbo-con_1pcrm_aiqcrm-cep_la,ca,csbo-con,AIQ CRM,2023-03-28 10:25:38,0.0,False
282,davhm5z9jah,seedlal-sb_us-csbo-sb_1pcrm_aiqcrm-cep_la,us,csbo-sb,AIQ CRM,2023-03-28 10:25:38,0.0,False
283,ddzg2mlq0r7,seedlal-sb_uk-csbo-sb_1pcrm_aiqcrm-cep_la,uk,csbo-sb,AIQ CRM,2023-03-28 10:25:38,0.0,False
284,dgfxo32t0xy,seedlal-sb_ca-csbo-sb_1pcrm_aiqcrm-cep_la,ca,csbo-sb,AIQ CRM,2023-03-28 10:25:38,0.0,False
285,da2ropuc96h,abm-na_us-mb_abm_liveramp-180-ads_fi,us,mb,Liveramp,2023-03-28 14:08:25,0.0,False
286,d1rwgyoqaik,abm-na_us-mb_abm_neustar-180-ads_fi,us,mb,Neustar,2023-03-28 14:08:25,0.0,False
287,d4pa93we78l,targeting-demointerests_us-mb_3pofftheshelf_liveramp-123-33a-amrb-aiq-axl-expr-net-web_fi/in,us,mb,Liveramp,2023-03-29 00:34:50,509.0,True
288,dg4n6ul3v6o,targeting-hhincomeowners_us-mb_3pofftheshelf_liveramp-123-axl-equ-expr-net-web_em/fi/inc,us,mb,Liveramp,2023-03-29 00:34:50,365.0,True
289,d2vj160j3h5,targeting-hhincomeowners_us-mb_3pofftheshelf_oracle-ora_em/fi/inc,us,mb,Oracle,2023-03-29 00:34:50,565.0,True
290,drbu8naqj6e,targeting-crmmboom_us-mb_1pcrm_aiqcrm-aiq_em,us,mb,AIQ CRM,2023-03-29 00:34:50,636.0,True
291,d94r1x5wpq5,targeting-crmmbim_us-mb_1pcrm_aiqcrm-aiq_em,us,mb,AIQ CRM,2023-03-29 00:34:50,871.0,True
292,dvnmqfipfv2,targeting-crmceoom_us-ce_1pcrm_aiqcrm-aiq_em,us,ce,AIQ CRM,2023-03-29 00:34:50,519.0,True
293,diifio11wni,targeting-crmceim_us-ce_1pcrm_aiqcrm-aiq_em,us,ce,AIQ CRM,2023-03-29 00:34:50,904.0,True
294,d35cctaonjd,targeting-crmceedu_us-ce_1pcrm_aiqcrm-aiq_em,us,ce,AIQ CRM,2023-03-29 00:34:50,574.0,True
295,dp3p9qw5mcf,targeting-crmceslg_us-ce_1pcrm_aiqcrm-aiq_em,us,ce,AIQ CRM,2023-03-29 00:34:50,590.0,True
296,dlgap5xmn1m,targeting-crmcacom_ca-com_1pcrm_aiqcrm-aiq_em,ca,com,AIQ CRM,2023-03-29 00:34:50,0.0,False
297,duonfdzl7sm,targeting-dminstalledtech_us-mb_3pofftheshelf_oracle-dlx-ora_em/fi,us,mb,Oracle,2023-03-29 00:34:50,534.0,True
298,dvt4p1agi54,targeting-dmtechinterest_us-ce_3pofftheshelf_oracle-blk-bom-dlx_em/fi/in,us,ce,Oracle,2023-03-29 00:34:50,494.0,True
299,dwbw75t0lhn,targeting-cedminstalledtech_us-ce_3pofftheshelf_oracle-dlx-ora_em/fi,us,ce,Oracle,2023-03-29 00:34:50,464.0,True
300,dwciw5fw9pd,targeting-industryexecs_us-ce_3pofftheshelf_liveramp-dab_em/fi,us,ce,Liveramp,2023-03-29 00:34:50,428.0,True
301,dkvk3c5gpg4,targeting-salesfinanceengineerpros_us-ce_3pofftheshelf_liveramp-ads_em/fi,us,ce,Liveramp,2023-03-29 00:34:50,441.0,True
302,dwngtw93iuc,targeting-abmmboomfy24q2_us-mb_3pabm_oracle-ora_em/fi,us,mb,Oracle,2023-03-29 00:34:50,407.0,True
303,d2gd0zx2wi5,targeting-abmmbhvcfy24q2_us-mb_3pabm_oracle-ora_em/fi,us,mb,Oracle,2023-03-29 00:34:50,418.0,True
304,d73mitj2tlk,targeting-delldirector_us-b2b_3plicensed_liveramp-dab_em/fi,us,b2b,Liveramp,2023-03-29 00:34:50,2677.0,True
305,d8l8oic9tq2,targeting-mbcosizefilter_us-mb_3pofftheshelf_liveramp-bom-axl-eyta-net-web_fi,us,mb,Liveramp,2023-03-29 00:34:50,301.0,True
306,dro2mleqrqj,targeting-abmmbimfy24q2_us-mb_3pabm_oracle-ora_em/fi,us,mb,Oracle,2023-03-29 00:34:50,1030.0,True
307,d5965gqpbty,targeting-mbinmarket_us-mb_3pofftheshelf_liveramp-180-dab-eyta_fi,us,mb,Liveramp,2023-03-29 00:34:50,1299.0,True
308,dcvdv8z1dw0,targeting-abmmbimfy24q2_us-mb_3pabm_liveramp-dab-eyta_em/fi,us,mb,Liveramp,2023-03-29 00:34:50,699.0,True
309,d825ews741h,targeting-abmceoomfy24q2_us-ce_3pabm_oracle-ora_em/fi,us,ce,Oracle,2023-03-29 00:34:50,375.0,True
310,dtoy4ujmupw,targeting-cecosizefilter_us-ce_3pofftheshelf_liveramp-bom-axl-eyta-net-web_fi,us,ce,Liveramp,2023-03-29 00:34:50,84.0,True
311,dh6aouwvrap,targeting-abmceimfy24q2_us-ce_3pabm_oracle-ora_em/fi,us,ce,Oracle,2023-03-29 00:34:50,1110.0,True
312,dbl2e4yrwbj,targeting-abmceedufy24q2_us-ce_3pabm_oracle-ora_em/fi,us,ce,Oracle,2023-03-29 00:34:50,474.0,True
313,d645mg6tegi,targeting-abmceslgfy24q2_us-ce_3pabm_oracle-ora_em/fi,us,ce,Oracle,2023-03-29 00:34:50,459.0,True
314,djoou48994j,targeting-ceinmarket_us-ce_3pofftheshelf_liveramp-180-dab-eyta_fi,us,ce,Liveramp,2023-03-29 00:34:50,954.0,True
315,djq5ka10b9f,targeting-cehispenders_us-ce_3pofftheshelf_liveramp-dab_fi,us,ce,Liveramp,2023-03-29 00:34:50,773.0,True
316,dqfpr747a8o,targeting-abmceimfy24q2_us-ce_3pabm_liveramp-dab-eyta_em/fi,us,ce,Liveramp,2023-03-29 00:34:50,750.0,True
317,dbfnp6e3t5j,targeting-abmceedufy24q2_us-ce_3pabm_liveramp-dab-eyta_em/fi,us,ce,Liveramp,2023-03-29 00:34:50,532.0,True
318,dzwpw9lphxp,targeting-abmceslgfy24q2_us-ce_3pabm_liveramp-dab-eyta_em/fi,us,ce,Liveramp,2023-03-29 00:34:50,600.0,True
319,dlo663s51dt,seedtargeting-mbk12buyers_us-mb_3pabm_liveramp-dab_na,us,mb,Liveramp,2023-03-29 00:34:50,192.0,True
320,dg92wjrobjd,seedtargeting-mbk12full_us-mb_3pabm_liveramp-dab_na,us,mb,Liveramp,2023-03-29 00:34:50,142.0,True
321,desf6tr0ix1,seedtargeting-cek12full_us-ce_3pabm_liveramp-dab_na,us,ce,Liveramp,2023-03-29 00:34:50,188.0,True
322,dgnzkccrc8o,targeting-consumeracquisition_ca-csbo-con_1pcrm_liveramp-cep_na,ca,csbo-con,Liveramp,2023-03-29 07:36:21,655.0,True
323,d8yewshlifi,targeting-consumerdevelopment_ca-csbo-con_1pcrm_liveramp-cep_na,ca,csbo-con,Liveramp,2023-03-29 07:36:21,654.0,True
324,dpkicboxjyz,targeting-consumerdevreact_ca-csbo-con_1pcrm_liveramp-cep_na,ca,csbo-con,Liveramp,2023-03-29 07:36:21,0.0,False
325,d8d1c0r5p89,targeting-consumernomonitor_ca-csbo-con_3plal_liveramp-cep_na,ca,csbo-con,Liveramp,2023-03-29 07:36:21,372.0,True
326,dln43003118,targeting-consumerpcpurchaser_ca-csbo-con_1pcrm_liveramp-cep_na,ca,csbo-con,Liveramp,2023-03-29 07:36:21,720.0,True
327,db1shdmrn7h,targeting-consumerreactivation_ca-csbo-con_1pcrm_liveramp-cep_na,ca,csbo-con,Liveramp,2023-03-29 07:36:21,455.0,True
328,du1qkxgirhn,targeting-consumerxpspurchaser_ca-csbo-con_1pcrm_liveramp-cep_na,ca,csbo-con,Liveramp,2023-03-29 07:36:21,677.0,True
329,dxkf3vldpl6,targeting-gamingalienware_ca-csbo-gseries_1pcrm_liveramp-cep_na,ca,csbo-gseries,Liveramp,2023-03-29 07:36:21,0.0,False
330,d6351zqahzz,targeting-gaminggamingpcpurchase_ca-csbo-gseries_1pcrm_liveramp-cep_na,ca,csbo-gseries,Liveramp,2023-03-29 07:36:21,0.0,False
331,d9bzdxlyzi1,targeting-gamingpurchase_ca-csbo-gseries_1pcrm_liveramp-cep_na,ca,csbo-gseries,Liveramp,2023-03-29 07:36:21,0.0,False
332,dzxu1rc3gyk,targeting-gamingpurchaseintent_ca-csbo-gseries_1pcrm_liveramp-cep_na,ca,csbo-gseries,Liveramp,2023-03-29 07:36:21,0.0,False
333,d199b5rvqrw,targeting-tvlover_ca-csbo-con_3pofftheshelf_thetradedesk-dta-skyd_be/de,ca,csbo-con,The Trade Desk,2023-03-29 09:58:53,16.0,True
334,d17vaylat7k,targeting-dellpurchaseintent_ca-csbo-con_3pofftheshelf_thetradedesk-afan-dta_im/in,ca,csbo-con,The Trade Desk,2023-03-29 09:58:53,16.0,True
335,dkl3dyhcogl,targeting-techenthusiasts_ca-csbo-con_3pofftheshelf_thetradedesk-dta-dat-exe_be,ca,csbo-con,The Trade Desk,2023-03-29 09:58:53,16.0,True
336,dzlrl5uzgjr,targeting-daftraveler_ca-csbo-con_3pofftheshelf_thetradedesk-asa-rgm_co/in,ca,csbo-con,The Trade Desk,2023-03-29 09:58:53,16.0,True
337,dmrwm9swp4g,targeting-movielover_ca-csbo-con_3pofftheshelf_thetradedesk-dat-expr_be/in,ca,csbo-con,The Trade Desk,2023-03-29 09:58:53,16.0,True
338,dcddr3wdnpq,targeting-charitabledonations_ca-csbo-con_3pofftheshelf_liveramp-3pm_be/de,ca,csbo-con,Liveramp,2023-03-29 09:58:53,12.0,True
339,d87pxsxsrrv,targeting-collegestudents_ca-csbo-con_3pofftheshelf_thetradedesk-dta-dat-lot_co/de,ca,csbo-con,The Trade Desk,2023-03-29 09:58:53,12.0,True
340,dy9wqqe2bjp,targeting-fashionhairbeautyinterest_ca-csbo-con_3pofftheshelf_liveramp-eyta_be/in,ca,csbo-con,Liveramp,2023-03-29 09:58:53,16.0,True
341,d94xa6yge3p,targeting-photographyhobby_ca-csbo-con_3pofftheshelf_thetradedesk-dyn_be/ge,ca,csbo-con,The Trade Desk,2023-03-29 09:58:53,16.0,True
342,djg1smonm8n,targeting-shoppermomsca_ca-csbo-con_3pofftheshelf_liveramp-3pm_de/in,ca,csbo-con,Liveramp,2023-03-29 09:58:53,0.0,False
343,dqs21mlllc8,targeting-sportsfans_ca-csbo-con_3pofftheshelf_liveramp-3pm_co/im,ca,csbo-con,Liveramp,2023-03-29 09:58:53,0.0,False
344,dh0kaqrnf6g,targeting-heavyspender_ca-csbo-con_3pofftheshelf_liveramp-3pm_be/de,ca,csbo-con,Liveramp,2023-03-29 09:58:53,0.0,False
345,drkz5e5r8q3,targeting-humanitarianandclimatechange_ca-csbo-con_3pofftheshelf_liveramp-3pm_de/im,ca,csbo-con,Liveramp,2023-03-29 09:58:53,0.0,False
346,d7xj64nfhhe,targeting-collegestudents_ca-csbo-con_3pofftheshelf_liveramp-3po_be/de,ca,csbo-con,Liveramp,2023-03-29 09:58:53,0.0,False
347,day8u3rk2gg,targeting-alienwareintent_ca-csbo-gseries_3pofftheshelf_thetradedesk-afan-sms_co/de,ca,csbo-gseries,The Trade Desk,2023-03-29 09:58:53,64.0,True
348,d1ot58rg7eg,targeting-socialnextgen_ca-csbo-gseries_3pofftheshelf_thetradedesk-dta-expr_co/de,ca,csbo-gseries,The Trade Desk,2023-03-29 09:58:53,33.0,True
349,dt1401h799i,targeting-moderncore_ca-csbo-gseries_3pofftheshelf_thetradedesk-aiq-dta-skyd_co/in,ca,csbo-gseries,The Trade Desk,2023-03-29 09:58:53,52.0,True
350,dz5zbh7sl89,targeting-gamerca_ca-csbo-gseries_3pofftheshelf_thetradedesk-acx-ona_be/in,ca,csbo-gseries,The Trade Desk,2023-03-29 09:58:53,46.0,True
351,ditkrchzs1z,targeting-hardcoregamersvirtual_ca-csbo-gseries_3pofftheshelf_thetradedesk-acx-eyta-ona_be/de/in,ca,csbo-gseries,The Trade Desk,2023-03-29 09:58:53,62.0,True
352,dt8rsbm07t2,targeting-competitorconquest_ca-csbo-gseries_3pofftheshelf_thetradedesk-acx-afan-dta-vdn_na,ca,csbo-gseries,The Trade Desk,2023-03-29 09:58:53,64.0,True
353,dj8f1op2836,targeting-pcandonlineplatform_ca-csbo-gseries_3pofftheshelf_liveramp-3po_im/in,ca,csbo-gseries,Liveramp,2023-03-29 09:58:53,0.0,False
354,dl20irdhjvi,test-telecommutersandsoho_us-csbo-sb_3pofftheshelf_neustar-123-expr_fi,us,csbo-sb,Neustar,2023-04-03 14:20:18,0.0,False
355,d13tzgopq0z,targeting-telecommutersandsoho_us-csbo-sb_3pofftheshelf_neustar-123-expr_fi,us,csbo-sb,Neustar,2023-04-04 07:11:11,0.0,False
356,dxachactr7k,targeting-tvlovers_us-csbo-con_3pofftheshelf_neustar-123_be,us,csbo-con,Neustar,2023-04-04 07:11:11,0.0,False
357,dalqvjt7zix,targeting-dellpurchaseintents_us-csbo-con_3pofftheshelf_neustar-123_im/in,us,csbo-con,Neustar,2023-04-04 07:11:11,0.0,False
358,d19v4mhxn2m,targeting-travelconsumers_us-csbo-con_3pofftheshelf_neustar-*actgr-acxm-alkaud-flb-skyd_de,us,csbo-con,Neustar,2023-04-04 07:11:11,0.0,False
359,d932fze09r9,targeting-sbdmconsumers_us-csbo-sb_3pofftheshelf_neustar-123-180-33a_em/in,us,csbo-sb,Neustar,2023-04-04 07:11:11,0.0,False
360,dfpg3hyvyd1,targeting-itdmlessthan100_us-csbo-sb_3pofftheshelf_neustar-zifm_em/fi,us,csbo-sb,Neustar,2023-04-04 07:11:11,0.0,False
361,d2u41qbq38a,targeting-inmarketforservers_us-csbo-sb_3pofftheshelf_neustar-180-d&b_im/in,us,csbo-sb,Neustar,2023-04-04 07:11:11,0.0,False
362,dov23uexzdy,targeting-serverusers_us-csbo-sb_3pofftheshelf_neustar-123-180-zfd_be/im,us,csbo-sb,Neustar,2023-04-04 07:11:11,0.0,False
363,d8l4lmpj18g,targeting-sohoandtelecommuters_us-csbo-sb_3pofftheshelf_neustar-astrsk-expr_fi,us,csbo-sb,Neustar,2023-04-04 07:11:11,0.0,False
364,dw8fs921log,targeting-gamingusers_us-csbo-gseries_3pofftheshelf_neustar-180-aiq-crp-strt_im/in,us,csbo-gseries,Neustar,2023-04-04 07:11:11,0.0,False
365,deetpz599jh,targeting-yucconsumers_us-csbo-con_3pofftheshelf_neustar-#hbv-123_be/im,us,csbo-con,Neustar,2023-04-04 07:11:11,0.0,False
366,di91ui58tro,targeting-reacthighmed_us-csbo-con_1pcrm_liveramp-aiq_be/fi,us,csbo-con,Liveramp,2023-04-07 10:14:41,73.0,True
367,d25vc12ilks,targeting-consumerdev_us-csbo-con_1pcrm_liveramp-aiq_im,us,csbo-con,Liveramp,2023-04-07 10:14:41,76.0,True
368,d2itkoeahg9,targeting-gamingpastpurchasesv2_us-csbo-gseries_1pcrm_liveramp-aiq_be/in,us,csbo-gseries,Liveramp,2023-04-07 11:54:59,66.0,True
369,dlzvi05r15p,targeting-pcbuyer1_us-csbo-gseries_1pcrm_liveramp-aiq_im/in,us,csbo-gseries,Liveramp,2023-04-07 11:54:59,67.0,True
370,ddudfdb6fpr,targeting-gaminghighintenttopurchasev2_us-csbo-gseries_1pcrm_liveramp-aiq_be/in,us,csbo-gseries,Liveramp,2023-04-07 11:54:59,69.0,True
371,ddhiae5m0gw,targeting-gamingpropensity_us-csbo-gseries_1pcrm_liveramp-aiq_be/in,us,csbo-gseries,Liveramp,2023-04-07 11:54:59,131.0,True
372,dnsynzh4hhp,targeting-pchardcoregamer_us-csbo-gseries_1pcrm_liveramp-aiq_in,us,csbo-gseries,Liveramp,2023-04-07 11:54:59,134.0,True
373,d10upqm9p51,targeting-usgaminggamer_us-csbo-gseries_3pofftheshelf_liveramp-3pm_co/in,us,csbo-gseries,Liveramp,2023-04-07 11:54:59,157.0,True
374,dx7ecj46jaj,targeting-gamingfanatics_us-csbo-gseries_3pofftheshelf_liveramp-33a_be/in,us,csbo-gseries,Liveramp,2023-04-07 11:54:59,166.0,True
375,drk8t7y061d,targeting-collegestudents_us-csbo-con_3pofftheshelf_liveramp-123_im/in,us,csbo-con,Liveramp,2023-04-07 12:16:53,217.0,True
376,d4bl7mgsmcc,targeting-esportsenthu_us-csbo-gseries_1pcrm_liveramp-3pm-ora_im/in,us,csbo-gseries,Liveramp,2023-04-07 12:16:53,0.0,False
377,da3t4a0dij4,targeting-genxers_us-csbo-con_3pofftheshelf_liveramp-3pm_be/in,us,csbo-con,Liveramp,2023-04-07 12:24:13,11.0,True
378,dyfhoranllj,targeting-dellpurchaseintent_us-csbo-con_3pofftheshelf_liveramp-expr_be/fi/im/in,us,csbo-con,Liveramp,2023-04-07 12:24:13,9.0,True
379,dbw291vzuhv,targeting-charitabledonations_us-csbo-con_3pofftheshelf_liveramp-3pm_co/de/im,us,csbo-con,Liveramp,2023-04-07 12:24:13,0.0,False
380,dev81xf3zmp,targeting-humanitarianandclimatechange_us-csbo-con_3pofftheshelf_liveramp-3pm-bom_co/ge,us,csbo-con,Liveramp,2023-04-07 12:24:13,0.0,False
381,dfgzdiadksk,targeting-sbdm_us-csbo-sb_3pofftheshelf_liveramp-180-axl_em/fi,us,csbo-sb,Liveramp,2023-04-07 13:21:47,247.0,True
