,Fiscal Quarter,BU,Country_x,Permutive_flag,Audience Type Name,Audience Type,Campaign Name,Media Buy Name,Impressions,Clicks,Spend,Net Rev
832,2024-Q1,CSB,United States,False,PIXEL-3PD LAL,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_PIXEL-3PD LAL_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_LAL Confirmation_DISPLAY-XPS13 Tributo,0.0,0.0,0.0,0.0
833,2024-Q1,CSB,United States,False,PIXEL-3PD LAL,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_PIXEL-3PD LAL_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_LAL Deals_DISPLAY-Active Prospect,0.0,0.0,0.0,0.0
834,2024-Q1,CSB,United States,False,PIXEL-3PD LAL,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_PIXEL-3PD LAL_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_LAL Deals_DISPLAY-XPS Millennio,0.0,0.0,0.0,0.0
835,2024-Q1,CSB,United States,False,PIXEL-3PD LAL,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_PIXEL-3PD LAL_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_LAL Deals_DISPLAY-XPS13 Portofino,0.0,0.0,0.0,0.0
836,2024-Q1,CSB,United States,False,PIXEL-3PD LAL,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_PIXEL-3PD LAL_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_LAL Deals_DISPLAY-XPS13 Tributo,0.0,0.0,0.0,0.0
837,2024-Q1,CSB,United States,False,PIXEL-3PD LAL,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_PIXEL-3PD LAL_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_LAL Homepage_DISPLAY-Active Prospect,0.0,0.0,0.0,0.0
838,2024-Q1,CSB,United States,False,PIXEL-3PD LAL,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_PIXEL-3PD LAL_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_LAL Homepage_DISPLAY-XPS Millennio,0.0,0.0,0.0,0.0
839,2024-Q1,CSB,United States,False,PIXEL-3PD LAL,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_PIXEL-3PD LAL_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_LAL Homepage_DISPLAY-XPS13 Portofino,0.0,0.0,0.0,0.0
840,2024-Q1,CSB,United States,False,PIXEL-3PD LAL,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_PIXEL-3PD LAL_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_LAL Homepage_DISPLAY-XPS13 Tributo,0.0,0.0,0.0,0.0
841,2024-Q1,CSB,United States,False,PIXEL-3PD LAL,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_PIXEL-3PD LAL_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_LAL Product_DISPLAY-Active Prospect,0.0,0.0,0.0,0.0
842,2024-Q1,CSB,United States,False,PIXEL-3PD LAL,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_PIXEL-3PD LAL_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_LAL Product_DISPLAY-XPS Millennio,0.0,0.0,0.0,0.0
843,2024-Q1,CSB,United States,False,PIXEL-3PD LAL,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_PIXEL-3PD LAL_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_LAL Product_DISPLAY-XPS13 Portofino,0.0,0.0,0.0,0.0
844,2024-Q1,CSB,United States,False,PIXEL-3PD LAL,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_PIXEL-3PD LAL_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_LAL Product_DISPLAY-XPS13 Tributo,0.0,0.0,0.0,0.0
845,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_DCO-Display_160x600_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY ODC,225.0,0.0,0.0,0.0
846,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_NA_Monitors Retargeting_ODC,330.0,0.0,0.0,0.0
847,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_DCO-Display_300x250_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY ODC,2169.0,2.0,0.0,0.0
848,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_NA_Monitors Retargeting_ODC,2028.0,0.0,0.0,0.0
849,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_DCO-Display_300x600_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY ODC,219.0,0.0,0.0,0.0
850,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_DCO-Display_300x600_DCPM_NO-VF_STD_FY24Q2_NA_Monitors Retargeting_ODC,188.0,0.0,0.0,0.0
851,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_DCO-Display_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY ODC,336.0,0.0,0.0,0.0
852,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_DCO-Display_728x90_DCPM_NO-VF_STD_FY24Q2_NA_Monitors Retargeting_ODC,446.0,1.0,0.0,0.0
853,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_DCO-Display_970x250_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY ODC,29.0,1.0,0.0,0.0
854,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_160x600_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY Active Prospect,328.0,1.0,0.0,0.0
855,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_160x600_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY XPS Millennio,319.0,0.0,0.0,0.0
856,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_160x600_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY XPS13 Portofino,359.0,0.0,0.0,0.0
857,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_160x600_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY XPS13 Tributo,346.0,0.0,0.0,0.0
858,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_300x250_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY Active Prospect,2262.0,0.0,0.0,0.0
859,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_300x250_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY XPS Millennio,2347.0,0.0,0.0,0.0
860,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_300x250_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY XPS13 Portofino,2132.0,0.0,0.0,0.0
861,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_300x250_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY XPS13 Tributo,2108.0,0.0,0.0,0.0
862,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_300x600_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY Active Prospect,178.0,0.0,0.0,0.0
863,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_300x600_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY XPS Millennio,201.0,0.0,0.0,0.0
864,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_300x600_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY XPS13 Portofino,191.0,1.0,0.0,0.0
865,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_300x600_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY XPS13 Tributo,213.0,0.0,0.0,0.0
866,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY Active Prospect,361.0,1.0,0.0,0.0
867,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY XPS Millennio,333.0,1.0,0.0,0.0
868,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY XPS13 Portofino,404.0,0.0,0.0,0.0
869,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY XPS13 Tributo,314.0,1.0,0.0,0.0
870,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_970x250_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY Active Prospect,38.0,1.0,0.0,0.0
871,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_970x250_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY XPS Millennio,34.0,0.0,0.0,0.0
872,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_970x250_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY XPS13 Portofino,28.0,0.0,0.0,0.0
873,2024-Q1,CSB,United States,False,RETARGET-1PD RETARGET,1PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,YAHOO_RETARGET-1PD RETARGET_HTML5 BANNER_970x250_DCPM_INTEL CCF_STD_FY24Q2_NA_Predict_DISPLAY XPS13 Tributo,20.0,0.0,0.0,0.0
874,2024-Q1,CSB,United States,True,AFFINITY-3PD BEHAVIOR,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_AFFINITY-3PD BEHAVIOR_HTML5 BANNER_160x600_DCPM_INTEL CCF_STD_FY24Q2_NA_Permutive_DISPLAY XPS Millennio,0.0,0.0,0.0,0.0
875,2024-Q1,CSB,United States,True,AFFINITY-3PD BEHAVIOR,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_AFFINITY-3PD BEHAVIOR_HTML5 BANNER_160x600_DCPM_INTEL CCF_STD_FY24Q2_NA_Permutive_DISPLAY XPS Tributo,0.0,0.0,0.0,0.0
876,2024-Q1,CSB,United States,True,AFFINITY-3PD BEHAVIOR,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_AFFINITY-3PD BEHAVIOR_HTML5 BANNER_300x250_DCPM_INTEL CCF_STD_FY24Q2_NA_Permutive_DISPLAY XPS Millennio,0.0,0.0,0.0,0.0
877,2024-Q1,CSB,United States,True,AFFINITY-3PD BEHAVIOR,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_AFFINITY-3PD BEHAVIOR_HTML5 BANNER_300x250_DCPM_INTEL CCF_STD_FY24Q2_NA_Permutive_DISPLAY XPS Portofino,0.0,0.0,0.0,0.0
878,2024-Q1,CSB,United States,True,AFFINITY-3PD BEHAVIOR,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_AFFINITY-3PD BEHAVIOR_HTML5 BANNER_300x250_DCPM_INTEL CCF_STD_FY24Q2_NA_Permutive_DISPLAY XPS Tributo,0.0,0.0,0.0,0.0
879,2024-Q1,CSB,United States,True,AFFINITY-3PD BEHAVIOR,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_AFFINITY-3PD BEHAVIOR_HTML5 BANNER_300x250_DCPM_INTEL CCF_STD_FY24Q2_NA_Permutive_NPR XPS Millennio,0.0,0.0,0.0,0.0
880,2024-Q1,CSB,United States,True,AFFINITY-3PD BEHAVIOR,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_AFFINITY-3PD BEHAVIOR_HTML5 BANNER_300x600_DCPM_INTEL CCF_STD_FY24Q2_NA_Permutive_DISPLAY XPS Millennio,0.0,0.0,0.0,0.0
881,2024-Q1,CSB,United States,True,AFFINITY-3PD BEHAVIOR,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_AFFINITY-3PD BEHAVIOR_HTML5 BANNER_300x600_DCPM_INTEL CCF_STD_FY24Q2_NA_Permutive_DISPLAY XPS Portofino,0.0,0.0,0.0,0.0
882,2024-Q1,CSB,United States,True,AFFINITY-3PD BEHAVIOR,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_AFFINITY-3PD BEHAVIOR_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_Permutive_DISPLAY XPS Millennio,0.0,0.0,0.0,0.0
883,2024-Q1,CSB,United States,True,AFFINITY-3PD BEHAVIOR,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_AFFINITY-3PD BEHAVIOR_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_Permutive_DISPLAY XPS Portofino,0.0,0.0,0.0,0.0
884,2024-Q1,CSB,United States,True,AFFINITY-3PD BEHAVIOR,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_AFFINITY-3PD BEHAVIOR_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_Permutive_DISPLAY XPS Tributo,0.0,0.0,0.0,0.0
885,2024-Q1,CSB,United States,True,AFFINITY-3PD BEHAVIOR,3PD,2024_Q2_US_CSBO-CON_AP_DISPLAY_PROSPECTING_NA,DV360_AFFINITY-3PD BEHAVIOR_HTML5 BANNER_728x90_DCPM_INTEL CCF_STD_FY24Q2_NA_Permutive_Ranker XPS Portofino,0.0,0.0,0.0,0.0
886,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor Custom Bidding Scibids_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
887,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor Custom Bidding_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
888,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor Custom Bidding_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
889,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor Custom Bidding_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
890,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
891,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
892,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor_Scibids EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
893,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
894,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition Custom Bidding_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
895,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition Custom Bidding_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
896,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition Custom Bidding_Scibids EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
897,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition Custom Bidding_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
898,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition_EN ODC DESKTOP CON,74802.0,34.0,370.80435,84.99
899,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition_FR ODC DESKTOP CON,6215.0,2.0,15.943596001,0.0
900,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition_Scibids EN ODC DESKTOP CON,367595.0,118.0,657.313830999,1049.99
901,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
902,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_db1shdmrn7h-targeting-consumerreactivation-1pcrm_Consumer Reactivation_EN ODC DESKTOP CON,102644.0,56.0,724.705369,0.0
903,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_db1shdmrn7h-targeting-consumerreactivation-1pcrm_Consumer Reactivation_FR ODC DESKTOP CON,36221.0,13.0,169.172143,0.0
904,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_db1shdmrn7h-targeting-consumerreactivation-1pcrm_Consumer Reactivation_Scibids EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
905,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_db1shdmrn7h-targeting-consumerreactivation-1pcrm_Consumer Reactivation_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
906,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development Custom Bidding_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
907,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development Custom Bidding_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
