,Fiscal Quarter,RTG_flag,Tactic,Country,BU,Audience Type Name,Impressions,Clicks,Spend,Net Rev,HVE
538,2023-Q4,False,Others,India,CSB,AFFINITY-3PD BEHAVIOR,76008992.0,281614.0,0.0,94689.502823029,0.0
539,2023-Q4,False,Others,India,CSB,DMP-3PD AUDIENCE,125072278.0,304035.0,30494.652861374,565981.586044006,0.0
540,2023-Q4,False,Others,India,CSB,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
541,2023-Q4,False,Others,India,CSB,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
542,2023-Q4,False,Others,India,CSB,ROS-3PD PMP,314114612.0,652280.0,0.0,63998.672220941,0.0
543,2023-Q4,False,Others,India,CSB,ROS-3PD ROS,0.0,0.0,0.0,0.0,0.0
544,2023-Q4,False,Others,India,CSB,SITE IN MARKET-3PD BEHAVIOR,151038.0,68.0,0.0,0.0,0.0
545,2023-Q4,False,Others,Ireland,B2B,KCT-3PD CONTEXTUAL,0.0,0.0,6546.9888,10015.172999999999,1652.0
546,2023-Q4,False,Others,Italy,B2B,ABM-3PD AUDIENCE,0.0,0.0,4670.834167,0.0,0.0
547,2023-Q4,False,Others,Italy,B2B,DMP-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
548,2023-Q4,False,Others,Italy,B2B,DOMAIN-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
549,2023-Q4,False,Others,Italy,B2B,KCT-3PD CONTEXTUAL,0.0,0.0,62292.270314395,44475.864,4358.0
550,2023-Q4,False,Others,Japan,B2B,ABM-3PD AUDIENCE,6979174.0,35240.0,243.126096,185604.6,42981.0
551,2023-Q4,False,Others,Japan,B2B,AFFINITY-3PD BEHAVIOR,151068.0,2292.0,469.071773,163632.758,43156.0
552,2023-Q4,False,Others,Japan,B2B,CATEGORY-3PD CONTEXTUAL,25321387.0,11335.0,44416.326161,352820.022,84218.0
553,2023-Q4,False,Others,Japan,B2B,DMP-3PD AUDIENCE,5093430.0,12378.0,26188.0548086,302203.527,42055.0
554,2023-Q4,False,Others,Japan,B2B,DMP-3PD LAL,61.0,29.0,0.0,0.0,0.0
555,2023-Q4,False,Others,Japan,B2B,DOMAIN-3PD CONTEXTUAL,27927.0,14.0,76.51881,36722.818,4869.0
556,2023-Q4,False,Others,Japan,B2B,IN MARKET-3PD BEHAVIOR,315632.0,2337.0,2431.191671,1547240.925,247159.0
557,2023-Q4,False,Others,Japan,B2B,KCT-3PD CONTEXTUAL,13177.0,306.0,42.005557,10239.288,2886.0
558,2023-Q4,False,Others,Japan,B2B,PROXIMITY-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
559,2023-Q4,False,Others,Japan,B2B,SITE IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,12.0
560,2023-Q4,False,Others,Japan,CSB,DMP-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
561,2023-Q4,False,Others,Japan,CSB,MEDIA-1PD MEDIA,399706949.0,1849801.0,721277.992996246,12735435.87283965,0.0
562,2023-Q4,False,Others,Malaysia,B2B,ABM-3PD AUDIENCE,0.0,0.0,0.0,2316.905,0.0
563,2023-Q4,False,Others,Malaysia,B2B,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
564,2023-Q4,False,Others,Malaysia,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,0.0
565,2023-Q4,False,Others,Malaysia,B2B,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,87001.224,0.0
566,2023-Q4,False,Others,Malaysia,CSB,AFFINITY-3PD BEHAVIOR,3.0,141895.0,0.0,0.0,0.0
567,2023-Q4,False,Others,Malaysia,CSB,IN MARKET-3PD BEHAVIOR,0.0,56817.0,0.0,294998.431432777,0.0
568,2023-Q4,False,Others,Malaysia,CSB,IN MARKET-3PD CONTEXTUAL,19477339.0,175028.0,37821.740813436,1695.434782609,0.0
569,2023-Q4,False,Others,Mexico,B2B,ABM-3PD AUDIENCE,1375570.0,6420.0,2473.469999,0.0,12.0
570,2023-Q4,False,Others,Mexico,B2B,CATEGORY-3PD CONTEXTUAL,1502977.0,3513.0,1183.21899,0.0,84.0
571,2023-Q4,False,Others,Mexico,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,0.0
572,2023-Q4,False,Others,Mexico,B2B,IN MARKET-3PD CONTEXTUAL,13039646.0,12048.0,10840.302043,0.0,424.0
573,2023-Q4,False,Others,Mexico,CSB,ABM-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
574,2023-Q4,False,Others,Netherlands,B2B,ABM-3PD AUDIENCE,0.0,0.0,5945.450597000001,0.0,0.0
575,2023-Q4,False,Others,Netherlands,B2B,DOMAIN-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
576,2023-Q4,False,Others,Netherlands,B2B,KCT-3PD CONTEXTUAL,0.0,0.0,12266.793172,3592225.299,28872.0
577,2023-Q4,False,Others,Netherlands,CSB,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,133442.504331409,0.0
578,2023-Q4,False,Others,Netherlands,CSB,CATEGORY-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
579,2023-Q4,False,Others,Netherlands,CSB,DMP-3PD AUDIENCE,0.0,0.0,0.0,10986.762734252,0.0
580,2023-Q4,False,Others,Netherlands,CSB,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,1043547.047625364,0.0
581,2023-Q4,False,Others,Netherlands,CSB,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
582,2023-Q4,False,Others,Netherlands,CSB,MEDIA-1PD MEDIA,0.0,0.0,0.0,0.0,0.0
583,2023-Q4,False,Others,Netherlands,CSB,ROS-3PD ROS,0.0,0.0,0.0,0.0,0.0
584,2023-Q4,False,Others,New Zealand,CSB,AFFINITY-3PD BEHAVIOR,2.0,1042.0,0.0,0.0,0.0
585,2023-Q4,False,Others,New Zealand,CSB,IN MARKET-3PD BEHAVIOR,0.0,1.0,0.0,0.0,0.0
586,2023-Q4,False,Others,New Zealand,CSB,IN MARKET-3PD CONTEXTUAL,302134.0,3895.0,5750.798057,0.0,0.0
587,2023-Q4,False,Others,Singapore,B2B,ABM-3PD AUDIENCE,2753803.0,11101.0,0.0,92508.066,7329.0
588,2023-Q4,False,Others,Singapore,B2B,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,41195.87,14658.0
589,2023-Q4,False,Others,Singapore,B2B,CATEGORY-3PD CONTEXTUAL,5109327.0,1211.0,10062.37,225365.459,23687.0
590,2023-Q4,False,Others,Singapore,B2B,DMP-3PD AUDIENCE,12.0,9.0,0.0,0.0,0.0
591,2023-Q4,False,Others,Singapore,B2B,DMP-3PD LAL,30.0,14.0,0.0,0.0,265.0
592,2023-Q4,False,Others,Singapore,B2B,DOMAIN-3PD CONTEXTUAL,6.0,3.0,0.0,0.0,1.0
593,2023-Q4,False,Others,Singapore,B2B,IN MARKET-3PD BEHAVIOR,187490.0,431.0,1495.6399999999999,304235.334,49316.0
594,2023-Q4,False,Others,Singapore,B2B,KCT-3PD CONTEXTUAL,0.0,0.0,0.0,17846.959,4207.0
595,2023-Q4,False,Others,Singapore,B2B,PROXIMITY-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
596,2023-Q4,False,Others,Singapore,CSB,AFFINITY-3PD BEHAVIOR,6627575.0,162710.0,46944.098694326,0.0,0.0
597,2023-Q4,False,Others,Singapore,CSB,IN MARKET-3PD BEHAVIOR,0.0,46156.0,0.0,447739.632068221,0.0
598,2023-Q4,False,Others,Singapore,CSB,IN MARKET-3PD CONTEXTUAL,8651376.0,66248.0,116129.987920896,512.4595241439999,0.0
599,2023-Q4,False,Others,South Africa,B2B,KCT-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,50.0
600,2023-Q4,False,Others,Spain,B2B,ABM-3PD AUDIENCE,0.0,0.0,4662.890033,0.0,1.0
601,2023-Q4,False,Others,Spain,B2B,KCT-3PD CONTEXTUAL,0.0,0.0,31215.032066,5586458.3040000005,23317.0
602,2023-Q4,False,Others,Spain,CSB,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,13602.867800561,0.0
603,2023-Q4,False,Others,Spain,CSB,CATEGORY-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
604,2023-Q4,False,Others,Spain,CSB,DMP-3PD AUDIENCE,0.0,0.0,0.0,61.437070024,0.0
605,2023-Q4,False,Others,Spain,CSB,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,858618.684491065,0.0
606,2023-Q4,False,Others,Spain,CSB,MEDIA-1PD MEDIA,0.0,0.0,0.0,0.0,0.0
607,2023-Q4,False,Others,Sweden,B2B,ABM-3PD AUDIENCE,0.0,0.0,1465.977142,0.0,0.0
608,2023-Q4,False,Others,Sweden,B2B,CATEGORY-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
609,2023-Q4,False,Others,Sweden,B2B,KCT-3PD CONTEXTUAL,0.0,0.0,11605.3562,3395358.483,19686.0
610,2023-Q4,False,Others,Sweden,CSB,CATEGORY-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
611,2023-Q4,False,Others,Sweden,CSB,DMP-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
612,2023-Q4,False,Others,Sweden,CSB,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
613,2023-Q4,False,Others,Sweden,CSB,ROS-3PD ROS,0.0,0.0,0.0,0.0,0.0
614,2023-Q4,False,Others,Switzerland,B2B,KCT-3PD CONTEXTUAL,0.0,0.0,13190.2728,6351191.67,16190.0
615,2023-Q4,False,Others,Switzerland,CSB,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,153280.109882473,0.0
616,2023-Q4,False,Others,Switzerland,CSB,CATEGORY-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
617,2023-Q4,False,Others,Switzerland,CSB,DMP-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
618,2023-Q4,False,Others,Switzerland,CSB,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,322163.445563374,0.0
619,2023-Q4,False,Others,Switzerland,CSB,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
620,2023-Q4,False,Others,United Kingdom,B2B,ABM-3PD AUDIENCE,0.0,0.0,8495.413422,0.0,0.0
621,2023-Q4,False,Others,United Kingdom,B2B,CATEGORY-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
622,2023-Q4,False,Others,United Kingdom,B2B,DOMAIN-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
623,2023-Q4,False,Others,United Kingdom,B2B,KCT-3PD CONTEXTUAL,0.0,0.0,55327.087782,6789243.317,151064.0
624,2023-Q4,False,Others,United Kingdom,B2B,PROXIMITY-3PD CONTEXTUAL,0.0,0.0,0.0,3841.023,1146.0
625,2023-Q4,False,Others,United Kingdom,CSB,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,15583.37414,0.0
626,2023-Q4,False,Others,United Kingdom,CSB,CATEGORY-3PD CONTEXTUAL,0.0,0.0,0.000875234,2216.927062,0.0
627,2023-Q4,False,Others,United Kingdom,CSB,CRM-1PD CRM,0.0,0.0,0.0,0.0,0.0
628,2023-Q4,False,Others,United Kingdom,CSB,DMP-3PD AUDIENCE,0.0,0.0,0.0,12380.637569509,0.0
629,2023-Q4,False,Others,United Kingdom,CSB,DMP-3PD LAL,0.0,0.0,0.0,0.0,0.0
630,2023-Q4,False,Others,United Kingdom,CSB,DOMAIN-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
631,2023-Q4,False,Others,United Kingdom,CSB,IN MARKET-3PD BEHAVIOR,0.0,0.0,280755.334246932,11067856.952750934,0.0
632,2023-Q4,False,Others,United Kingdom,CSB,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.722895812,112699.739572284,0.0
633,2023-Q4,False,Others,United Kingdom,CSB,LAPSED-1PD PIXEL,0.0,0.0,0.0,13903.954619722,0.0
634,2023-Q4,False,Others,United Kingdom,CSB,MEDIA-1PD MEDIA,0.0,0.0,0.0,13540.441794,0.0
635,2023-Q4,False,Others,United Kingdom,CSB,PROXIMITY-3PD BEHAVIOR,0.0,0.0,0.0,2398.978596,0.0
636,2023-Q4,False,Others,United Kingdom,CSB,PROXIMITY-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
637,2023-Q4,False,Others,United Kingdom,CSB,ROS-3PD PMP,0.0,0.0,0.0,0.0,0.0
638,2023-Q4,False,Others,United Kingdom,CSB,SITE IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,127773.693940863,0.0
639,2023-Q4,False,Others,United States,B2B,ABM-3PD AUDIENCE,95870685.0,21628.0,144084.978356417,378491.38999999996,64940.0
640,2023-Q4,False,Others,United States,B2B,AFFINITY-3PD BEHAVIOR,45174368.0,5680.0,240105.797255099,1669.0,214275.0
641,2023-Q4,False,Others,United States,B2B,CATEGORY-3PD CONTEXTUAL,555458401.0,1032792.0,2822486.127359784,17887532.446,723006.0
642,2023-Q4,False,Others,United States,B2B,CRM-1PD CRM,46382998.0,48755.0,225268.799164665,876179.6399999999,24385.0
643,2023-Q4,False,Others,United States,B2B,DMP-3PD AUDIENCE,89678475.0,69442.0,612697.469757197,862529.15,60755.0
644,2023-Q4,False,Others,United States,B2B,DMP-3PD LAL,3566038.0,882.0,16356.9725373885,11526572.868999999,14797.0
645,2023-Q4,False,Others,United States,B2B,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
646,2023-Q4,False,Others,United States,B2B,IN MARKET-3PD CONTEXTUAL,3943253.0,5587.0,11888.532630493,824.98,56577.0
647,2023-Q4,False,Others,United States,B2B,KCT-3PD CONTEXTUAL,632312.0,213.0,3758.087425035,0.0,57124.0
648,2023-Q4,False,Others,United States,B2B,MEDIA-1PD MEDIA,5452765.0,13422.0,138000.019999999,0.0,16950.0
649,2023-Q4,False,Others,United States,B2B,PIXEL-3PD LAL,0.0,0.0,0.0,0.0,0.0
650,2023-Q4,False,Others,United States,B2B,PROXIMITY-3PD BEHAVIOR,2083653.0,2323.0,37000.0,0.0,9612.0
651,2023-Q4,False,Others,United States,B2B,PROXIMITY-3PD CONTEXTUAL,1046466.0,790.0,11539.1765,0.0,1292.0
652,2023-Q4,False,Others,United States,B2B,ROS-3PD PMP,618336.0,274.0,5251.3425,0.0,1642.0
653,2023-Q4,False,Others,United States,CSB,AFFINITY-3PD BEHAVIOR,1115841331.0,1459004.0,5288187.208528107,698669.67,0.0
654,2023-Q4,False,Others,United States,CSB,BEHAVIORAL-3PD,5896239.0,32580.0,50220.034467,2621.78,0.0
655,2023-Q4,False,Others,United States,CSB,CAMPAIGN-3PD LAL,3.0,0.0,0.0,0.0,0.0
656,2023-Q4,False,Others,United States,CSB,CATEGORY-3PD CONTEXTUAL,255093602.0,655820.0,3658052.842111105,532948.52,0.0
657,2023-Q4,False,Others,United States,CSB,CONTEXTUAL-3PD,6770651.0,85.0,200609.37052599998,0.0,0.0
658,2023-Q4,False,Others,United States,CSB,CRM-1PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
659,2023-Q4,False,Others,United States,CSB,CRM-1PD CRM,7168331.0,2375.0,31193.429999998,42173.68,0.0
660,2023-Q4,False,Others,United States,CSB,CRM-3PD LAL,4331023.0,23174.0,61999.470001,1199.65,0.0
661,2023-Q4,False,Others,United States,CSB,DMP-3PD AUDIENCE,50197626.0,12886.0,795555.283594938,63280.53,0.0
662,2023-Q4,False,Others,United States,CSB,DMP-3PD LAL,3452937.0,1308.0,7392.994556179,13367.34,0.0
663,2023-Q4,False,Others,United States,CSB,DOMAIN-3PD CONTEXTUAL,50028067.0,106253.0,1138957.727378997,442513.95,0.0
664,2023-Q4,False,Others,United States,CSB,IN MARKET-3PD BEHAVIOR,119589670.0,386844.0,1414727.994550238,965302.05,0.0
665,2023-Q4,False,Others,United States,CSB,IN MARKET-3PD CONTEXTUAL,3179118.0,1620.0,13433.311016994,629704.01,0.0
666,2023-Q4,False,Others,United States,CSB,IN-MARKET-3PD BEHAVIOR,0.0,2.0,0.0,0.0,0.0
667,2023-Q4,False,Others,United States,CSB,KCT-3PD CONTEXTUAL,3685135.0,1301.0,15405.793588268,37683.36,0.0
668,2023-Q4,False,Others,United States,CSB,KSTD-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
669,2023-Q4,False,Others,United States,CSB,LAPSED-1PD PIXEL,855933.0,293.0,1902.506030076,2952.38,0.0
670,2023-Q4,False,Others,United States,CSB,MEDIA-1PD MEDIA,2283841.0,10341.0,70563.959440003,0.0,0.0
671,2023-Q4,False,Others,United States,CSB,PIXEL-3PD LAL,25473215.0,36161.0,433738.69863948,84976.83,0.0
672,2023-Q4,False,Others,United States,CSB,PROXIMITY-3PD BEHAVIOR,0.0,2.0,0.0,79.99,0.0
673,2023-Q4,False,Others,United States,CSB,ROS-3PD PMP,42.0,3.0,0.0,0.0,0.0
674,2023-Q4,False,Others,United States,CSB,ROS-3PD ROS,0.0,3.0,0.0,0.0,0.0
675,2023-Q4,False,Others,United States,CSB,SITE IN MARKET-3PD BEHAVIOR,10.0,9.0,0.0,0.0,0.0
676,2023-Q4,False,Prospecting,Australia,B2B,ABM-3PD AUDIENCE,2760491.0,2214.0,0.0,1206941.129,4200.0
677,2023-Q4,False,Prospecting,Australia,B2B,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
678,2023-Q4,False,Prospecting,Australia,B2B,DMP-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
679,2023-Q4,False,Prospecting,Australia,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,0.0
680,2023-Q4,False,Prospecting,Australia,B2B,IN MARKET-3PD BEHAVIOR,717762.0,476.0,6256.74,13348.039,1345.0
681,2023-Q4,False,Prospecting,Australia,CSB,AFFINITY-3PD BEHAVIOR,18101357.0,45936.0,69936.128650444,13609.204098,0.0
682,2023-Q4,False,Prospecting,Australia,CSB,IN MARKET-3PD BEHAVIOR,36472.0,99.0,97.614801095,0.0,0.0
683,2023-Q4,False,Prospecting,Australia,CSB,IN MARKET-3PD CONTEXTUAL,80342362.0,141135.0,251102.3952614,96210.295049037,0.0
684,2023-Q4,False,Prospecting,Australia,CSB,SITE IN MARKET-3PD BEHAVIOR,3.0,1.0,0.0,0.0,0.0
685,2023-Q4,False,Prospecting,Brazil,B2B,ABM-3PD AUDIENCE,96857.0,0.0,2652.089997,0.0,3.0
686,2023-Q4,False,Prospecting,Brazil,B2B,CATEGORY-3PD CONTEXTUAL,0.0,0.0,0.0,2210.063,2035.0
687,2023-Q4,False,Prospecting,Canada,B2B,ABM-3PD AUDIENCE,109287.0,39.0,905.601024,0.0,37.0
688,2023-Q4,False,Prospecting,Canada,B2B,AFFINITY-3PD BEHAVIOR,138818959.0,25011.0,191814.750121647,7872856.884,273047.0
689,2023-Q4,False,Prospecting,Canada,B2B,CRM-1PD CRM,24624.0,8.0,219.56259,0.0,16.0
690,2023-Q4,False,Prospecting,Canada,B2B,DMP-3PD AUDIENCE,2856642.0,977.0,13291.112716001,0.0,2271.0
691,2023-Q4,False,Prospecting,Canada,B2B,IN MARKET-3PD BEHAVIOR,24752170.0,12618.0,61298.048845049,421466.47000000003,24548.0
692,2023-Q4,False,Prospecting,Canada,B2B,IN MARKET-3PD CONTEXTUAL,606.0,0.0,0.0,0.0,0.0
693,2023-Q4,False,Prospecting,Canada,B2B,LAPSED-1PD PIXEL,22002645.0,8216.0,80782.668674734,7981248.242,84789.0
694,2023-Q4,False,Prospecting,Canada,B2B,MEDIA-1PD MEDIA,0.0,0.0,0.0,0.0,0.0
695,2023-Q4,False,Prospecting,Canada,CSB,AFFINITY-1PD PIXEL,0.0,0.0,0.0,0.0,0.0
696,2023-Q4,False,Prospecting,Canada,CSB,AFFINITY-3PD BEHAVIOR,9288067.0,1809.0,33502.117151046,86225.69,0.0
697,2023-Q4,False,Prospecting,Canada,CSB,CATEGORY-3PD CONTEXTUAL,9399726.0,1139.0,20941.279999997998,34418.13,0.0
698,2023-Q4,False,Prospecting,Canada,CSB,CRM-1PD CRM,14083.0,4.0,26.949796,0.0,0.0
699,2023-Q4,False,Prospecting,Canada,CSB,DMP-3PD AUDIENCE,13.0,9.0,0.0,1377.46,0.0
700,2023-Q4,False,Prospecting,Canada,CSB,IN MARKET-3PD BEHAVIOR,185708557.0,533825.0,899930.5091638207,923255.85,0.0
701,2023-Q4,False,Prospecting,Canada,CSB,IN MARKET-3PD CONTEXTUAL,13411340.0,4396.0,74263.469560004,99769.85,0.0
702,2023-Q4,False,Prospecting,Canada,CSB,LAL-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
703,2023-Q4,False,Prospecting,Canada,CSB,LAPSED LAL-1PD PIXEL,0.0,0.0,0.0,0.0,0.0
704,2023-Q4,False,Prospecting,Canada,CSB,LAPSED USER-3PD BEHAVIOR,40.0,0.0,0.528759,0.0,0.0
705,2023-Q4,False,Prospecting,Canada,CSB,LAPSED-1PD PIXEL,46918643.0,10050.0,175645.842096233,357739.11,0.0
706,2023-Q4,False,Prospecting,Canada,CSB,PIXEL-3PD LAL,4863752.0,3222.0,15146.84,135490.02,0.0
707,2023-Q4,False,Prospecting,Canada,CSB,SITE IN MARKET-3PD BEHAVIOR,10960329.0,80535.0,15114.041107000001,33222.13,0.0
708,2023-Q4,False,Prospecting,India,B2B,ABM-3PD AUDIENCE,2.0,0.0,0.0,3973.515,325.0
709,2023-Q4,False,Prospecting,India,B2B,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
710,2023-Q4,False,Prospecting,India,B2B,DMP-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
711,2023-Q4,False,Prospecting,India,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,0.0
712,2023-Q4,False,Prospecting,India,B2B,IN MARKET-3PD BEHAVIOR,477627.0,621.0,5076.17,458.451,2229.0
713,2023-Q4,False,Prospecting,India,CSB,AFFINITY-3PD BEHAVIOR,195591784.0,266548.0,0.0,69183.379490463,0.0
714,2023-Q4,False,Prospecting,India,CSB,DMP-3PD AUDIENCE,141001495.0,477662.0,0.0,2400482.235395583,0.0
715,2023-Q4,False,Prospecting,India,CSB,ROS-3PD PMP,44345375.0,125354.0,0.0,4509.770443926,0.0
716,2023-Q4,False,Prospecting,India,CSB,ROS-3PD ROS,0.0,0.0,0.0,0.0,0.0
717,2023-Q4,False,Prospecting,Japan,B2B,ABM-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
718,2023-Q4,False,Prospecting,Japan,B2B,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
719,2023-Q4,False,Prospecting,Japan,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,0.0
720,2023-Q4,False,Prospecting,Japan,B2B,IN MARKET-3PD BEHAVIOR,1976053.0,1339.0,14057.74,5355.984,2450.0
721,2023-Q4,False,Prospecting,Japan,CSB,DMP-3PD AUDIENCE,0.0,3.0,0.0,0.0,0.0
722,2023-Q4,False,Prospecting,Japan,CSB,MEDIA-1PD,0.0,11.0,0.0,0.0,0.0
723,2023-Q4,False,Prospecting,Japan,CSB,MEDIA-1PD MEDIA,282732921.0,620878.0,11868.578663473,841249.50576838,0.0
724,2023-Q4,False,Prospecting,Malaysia,B2B,ABM-3PD AUDIENCE,0.0,0.0,0.0,32393.981,0.0
725,2023-Q4,False,Prospecting,Malaysia,B2B,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
726,2023-Q4,False,Prospecting,Malaysia,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,0.0
727,2023-Q4,False,Prospecting,Malaysia,B2B,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,578711.661,0.0
728,2023-Q4,False,Prospecting,Malaysia,CSB,AFFINITY-3PD BEHAVIOR,45414576.0,136415.0,54078.303087237,8421.795638979,0.0
729,2023-Q4,False,Prospecting,Malaysia,CSB,IN MARKET-3PD BEHAVIOR,0.0,4.0,0.0,0.0,0.0
730,2023-Q4,False,Prospecting,Malaysia,CSB,IN MARKET-3PD CONTEXTUAL,4371634.0,23511.0,30281.850411458,0.0,0.0
731,2023-Q4,False,Prospecting,Mexico,B2B,ABM-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
732,2023-Q4,False,Prospecting,Mexico,CSB,ABM-3PD AUDIENCE,87106487.0,515870.0,125220.12001,33154.22,0.0
733,2023-Q4,False,Prospecting,New Zealand,CSB,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
734,2023-Q4,False,Prospecting,New Zealand,CSB,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
735,2023-Q4,False,Prospecting,New Zealand,CSB,IN MARKET-3PD CONTEXTUAL,4375376.0,3512.0,0.0,5588.2959599999995,0.0
736,2023-Q4,False,Prospecting,Singapore,B2B,ABM-3PD AUDIENCE,3022739.0,3550.0,0.0,20498.923,3435.0
737,2023-Q4,False,Prospecting,Singapore,B2B,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,100.0
738,2023-Q4,False,Prospecting,Singapore,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,13.0
739,2023-Q4,False,Prospecting,Singapore,B2B,IN MARKET-3PD BEHAVIOR,977836.0,619.0,9323.2,9672.022,23677.0
740,2023-Q4,False,Prospecting,Singapore,CSB,AFFINITY-3PD BEHAVIOR,23867802.0,99971.0,117639.615284631,7269.929889998,0.0
741,2023-Q4,False,Prospecting,Singapore,CSB,IN MARKET-3PD BEHAVIOR,0.0,1.0,0.0,0.0,0.0
742,2023-Q4,False,Prospecting,Singapore,CSB,IN MARKET-3PD CONTEXTUAL,23058152.0,63706.0,56437.347291516,7848.736245828,0.0
743,2023-Q4,False,Prospecting,United States,B2B,ABM-3PD AUDIENCE,8989799.0,3128.0,50850.012489636,1590598.76,10023.0
744,2023-Q4,False,Prospecting,United States,B2B,CATEGORY-3PD CONTEXTUAL,441853355.0,86367.0,1983222.329959263,77368968.623,703729.0
745,2023-Q4,False,Prospecting,United States,B2B,DMP-3PD AUDIENCE,108.0,0.0,0.0,0.0,0.0
746,2023-Q4,False,Prospecting,United States,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,6.0
747,2023-Q4,False,Prospecting,United States,B2B,IN MARKET-3PD CONTEXTUAL,32397610.0,7025.0,66914.006224176,617822.1,46681.0
748,2023-Q4,False,Prospecting,United States,B2B,KCT-3PD CONTEXTUAL,41020976.0,28230.0,327251.028179683,510143.4,55415.0
749,2023-Q4,False,Prospecting,United States,B2B,PIXEL-3PD LAL,2275650.0,6240.0,65010.349999,0.0,292.0
750,2023-Q4,False,Prospecting,United States,CSB,AFFINITY-3PD BEHAVIOR,217815243.0,255835.0,772185.7893417,5931124.256,0.0
751,2023-Q4,False,Prospecting,United States,CSB,BEHAVIORAL-3PD,21991563.0,11986223.0,67304.810000002,3392656.01,0.0
752,2023-Q4,False,Prospecting,United States,CSB,CATEGORY-3PD CONTEXTUAL,36680848.0,10839.0,174039.3495226769,375717.06,0.0
753,2023-Q4,False,Prospecting,United States,CSB,CRM-1PD,6902921.0,195.0,6135.4978901948,148479.47,0.0
754,2023-Q4,False,Prospecting,United States,CSB,CRM-1PD CRM,43746393.0,35032.0,183061.5996207178,638298.0,0.0
755,2023-Q4,False,Prospecting,United States,CSB,CRM-3PD LAL,549.0,31.0,0.0,7704.91,0.0
